transaction_id;customer_id;date;time;amount;category;city;payment_method
14114;100065;16/02/2026;03:25:00;962.13;Online Shopping;Rio de Janeiro;Bank Transfer
12579;100118;16/02/2026;03:49:55;520.27;Utilities;Salvador;Digital Wallet
13828;100163;16/02/2026;05:02:34;261.85;Groceries;Campinas;Credit Card
13532;100192;16/02/2026;06:13:54;52.92;Restaurant;Rio de Janeiro;Debit Card
14581;100170;16/02/2026;06:23:51;825.66;Online Shopping;Campinas;Credit Card
14055;100082;16/02/2026;06:27:50;4502.08;Travel;Belo Horizonte;Bank Transfer
13341;100075;16/02/2026;07:01:12;431.4;Online Shopping;Curitiba;Digital Wallet
12706;100020;16/02/2026;07:31:54;796.9;Online Shopping;Brasilia;Digital Wallet
13524;100020;16/02/2026;08:57:02;286.84;Entertainment;Salvador;Credit Card
13536;100153;16/02/2026;10:05:15;29.1;Transport;Sao Paulo;Debit Card
13533;100035;16/02/2026;10:18:29;72.9;Pharmacy;Sao Paulo;Pix
13590;100047;16/02/2026;12:25:06;574.64;Pharmacy;Rio de Janeiro;Bank Transfer
13964;100161;16/02/2026;14:27:23;203.04;Entertainment;Recife;Pix
12972;100023;16/02/2026;17:12:20;106.15;Pharmacy;Recife;Bank Transfer
14338;100050;16/02/2026;18:25:56;219.39;Groceries;Fortaleza;Debit Card
13051;100036;16/02/2026;19:09:18;364.71;Restaurant;Fortaleza;Bank Transfer
13675;100053;16/02/2026;19:36:34;314.51;Groceries;Belo Horizonte;Credit Card
14037;100178;16/02/2026;22:54:50;206.92;Fuel;Recife;Pix
13693;100220;16/02/2026;23:18:55;201.61;Restaurant;Brasilia;Pix
13431;100126;16/03/2026;01:04:41;105.94;Pharmacy;Salvador;Debit Card
14748;100001;16/03/2026;01:13:04;282.12;Utilities;Recife;Credit Card
14314;100174;16/03/2026;02:42:42;283.67;Fuel;Belo Horizonte;Digital Wallet
14461;100135;16/03/2026;03:20:08;37.45;Transport;Salvador;Credit Card
12828;100091;16/03/2026;03:45:26;489.74;Utilities;Brasilia;Digital Wallet
14740;100033;16/03/2026;03:52:34;302.28;Entertainment;Brasilia;Debit Card
13279;100167;16/03/2026;05:00:29;105.25;Pharmacy;Brasilia;Pix
13059;100121;16/03/2026;05:21:26;573.91;Online Shopping;Fortaleza;Bank Transfer
12810;100168;16/03/2026;05:36:14;3064.8;Electronics;Sao Paulo;Digital Wallet
14256;100105;16/03/2026;05:49:53;117.03;Groceries;Fortaleza;Pix
13163;100130;16/03/2026;06:33:13;334.54;Entertainment;Rio de Janeiro;Credit Card
14633;100118;16/03/2026;07:40:11;481.79;Utilities;Porto Alegre;Debit Card
13716;100149;16/03/2026;07:42:46;774.7;Electronics;Curitiba;Bank Transfer
13442;100101;16/03/2026;07:54:59;177.66;Pharmacy;Belo Horizonte;Pix
14122;100206;16/03/2026;09:44:33;387.23;Utilities;Sao Paulo;Pix
13418;100071;16/03/2026;13:30:31;168.91;Pharmacy;Salvador;Credit Card
14485;100065;16/03/2026;13:34:49;360.96;Groceries;Sao Paulo;Pix
12391;100008;16/03/2026;14:02:06;152.23;Pharmacy;Porto Alegre;Debit Card
12862;100005;16/03/2026;18:49:37;261.42;Utilities;Sao Paulo;Digital Wallet
12471;100032;16/03/2026;18:52:40;1427.56;Online Shopping;Salvador;Pix
12508;100198;16/03/2026;20:43:59;1276.53;Online Shopping;Brasilia;Digital Wallet
13347;100162;16/03/2026;21:13:46;132.78;Fuel;Belo Horizonte;Digital Wallet
13946;100004;16/03/2026;21:14:37;121.24;Pharmacy;Brasilia;Debit Card
14648;100097;16/03/2026;21:57:11;379.38;Entertainment;Belo Horizonte;Digital Wallet
14148;100142;16/03/2026;22:11:07;1963.84;Electronics;Curitiba;Bank Transfer
13138;100084;16/03/2026;22:14:50;356.64;Groceries;Campinas;Debit Card
13640;100071;16/03/2026;22:44:21;319.51;Fuel;Curitiba;Credit Card
13731;100013;16/03/2026;22:54:59;222.95;Entertainment;Fortaleza;Digital Wallet
14725;100032;17/01/2026;00:04:22;107.7;Transport;Sao Paulo;Debit Card
13147;100040;17/01/2026;02:42:57;179.56;Fuel;Porto Alegre;Bank Transfer
14260;100033;17/01/2026;03:15:08;332.33;Entertainment;Belo Horizonte;Digital Wallet
13012;100017;17/01/2026;04:55:17;187.56;Fuel;Brasilia;Debit Card
13655;100145;17/01/2026;05:37:43;733.95;Online Shopping;Salvador;Credit Card
13036;100137;17/01/2026;08:52:51;245.15;Pharmacy;Brasilia;Digital Wallet
13249;100177;17/01/2026;10:00:12;12208.18;Travel;Porto Alegre;Credit Card
12363;100188;17/01/2026;10:42:30;1448.6;Online Shopping;Rio de Janeiro;Digital Wallet
14255;100208;17/01/2026;11:47:52;314.18;Groceries;Brasilia;Debit Card
13005;100115;17/01/2026;12:00:39;1912.7;Fuel;Belo Horizonte;Credit Card
13158;100033;17/01/2026;12:08:05;60.17;Transport;Curitiba;Pix
14700;100177;17/01/2026;13:27:27;81.65;Restaurant;Salvador;Debit Card
12446;100014;17/01/2026;15:28:56;213.5;Restaurant;Porto Alegre;Digital Wallet
14285;100046;17/01/2026;15:29:03;203.69;Restaurant;Curitiba;Debit Card
14371;100052;17/01/2026;16:22:45;1398.5;Online Shopping;Curitiba;Credit Card
13182;100016;17/01/2026;17:22:51;2224.71;Groceries;Campinas;Credit Card
14315;100041;17/01/2026;17:46:46;305.11;Groceries;Curitiba;Bank Transfer
13726;100136;17/01/2026;18:44:35;1908.34;Travel;Recife;Pix
13913;100064;17/01/2026;22:09:08;87.31;Transport;Campinas;Credit Card
12454;100170;17/01/2026;22:37:21;112.48;Transport;Brasilia;Credit Card
13223;100098;17/01/2026;23:02:37;158.35;Fuel;Recife;Pix
13904;100007;17/01/2026;23:22:04;310.52;Utilities;Campinas;Credit Card
12554;100116;17/01/2026;23:40:37;415.38;Online Shopping;Fortaleza;Pix
12350;100021;17/02/2026;00:12:45;179.45;Utilities;Porto Alegre;Digital Wallet
12962;100092;17/02/2026;00:15:14;46.48;Transport;Belo Horizonte;Pix
14768;100047;17/02/2026;02:34:14;231.93;Fuel;Sao Paulo;Bank Transfer
14286;100035;17/02/2026;02:48:56;270.1;Groceries;Rio de Janeiro;Debit Card
13868;100210;17/02/2026;03:02:25;460.65;Utilities;Curitiba;Debit Card
14672;100035;17/02/2026;03:03:23;230.71;Fuel;Brasilia;Debit Card
13497;100004;17/02/2026;05:51:23;535.55;Utilities;Belo Horizonte;Pix
12791;100002;17/02/2026;06:57:20;268.51;Groceries;Fortaleza;Debit Card
13557;100094;17/02/2026;08:43:26;394.76;Utilities;Campinas;Pix
13477;100109;17/02/2026;09:21:58;936.52;Online Shopping;Recife;Debit Card
13361;100113;17/02/2026;10:36:55;355.26;Online Shopping;Fortaleza;Credit Card
13652;100202;17/02/2026;10:39:34;284.11;Restaurant;Campinas;Digital Wallet
12754;100100;17/02/2026;11:28:02;47.02;Transport;Salvador;Bank Transfer
13314;100179;17/02/2026;12:28:00;675.82;Groceries;Rio de Janeiro;Bank Transfer
13278;100109;17/02/2026;14:40:32;322.48;Utilities;Rio de Janeiro;Credit Card
14534;100008;17/02/2026;14:51:25;4940.58;Travel;Belo Horizonte;Debit Card
14181;100010;17/02/2026;15:07:38;286.17;Restaurant;Rio de Janeiro;Digital Wallet
12690;100188;17/02/2026;15:08:24;194.28;Pharmacy;Rio de Janeiro;Pix
12380;100034;17/02/2026;15:10:28;2306.47;Electronics;Rio de Janeiro;Debit Card
13130;100203;17/02/2026;15:49:54;120.24;Fuel;Curitiba;Bank Transfer
12569;100031;17/02/2026;16:35:23;94.84;Transport;Rio de Janeiro;Bank Transfer
14407;100130;17/02/2026;17:01:41;131.3;Pharmacy;Fortaleza;Bank Transfer
14733;100152;17/02/2026;17:07:10;753.96;Online Shopping;Sao Paulo;Debit Card
12630;100091;17/02/2026;18:29:36;171.23;Fuel;Recife;Credit Card
12657;100177;17/02/2026;18:29:49;318.11;Entertainment;Curitiba;Bank Transfer
13011;100010;17/02/2026;18:52:04;190.18;Pharmacy;Porto Alegre;Pix
12539;100168;17/02/2026;19:56:25;2016.96;Electronics;Porto Alegre;Credit Card
13405;100049;17/02/2026;21:25:59;168.69;Groceries;Sao Paulo;Digital Wallet
13238;100155;17/02/2026;22:12:31;61.97;Transport;Salvador;Credit Card
12562;100082;17/02/2026;22:35:06;1084.63;Electronics;Recife;Debit Card
14793;100192;17/02/2026;23:09:55;209.24;Fuel;Fortaleza;Credit Card
12886;100201;17/02/2026;23:35:30;279.07;Utilities;Brasilia;Debit Card
13172;100215;17/03/2026;00:17:48;4317.94;Travel;Brasilia;Pix
13358;100211;17/03/2026;02:00:30;1778.42;Electronics;Recife;Bank Transfer
13847;100119;17/03/2026;02:26:26;58.91;Transport;Rio de Janeiro;Bank Transfer
13531;100138;17/03/2026;04:26:33;183.07;Restaurant;Recife;Credit Card
13775;100050;17/03/2026;05:19:23;253.65;Fuel;Porto Alegre;Bank Transfer
13908;100032;17/03/2026;05:33:07;76.55;Pharmacy;Belo Horizonte;Digital Wallet
12535;100018;17/03/2026;05:48:21;737.28;Electronics;Curitiba;Credit Card
13363;100177;17/03/2026;06:36:50;144.48;Utilities;Porto Alegre;Pix
13112;100084;17/03/2026;10:58:36;5135.35;Travel;Campinas;Debit Card
13161;100201;17/03/2026;12:11:42;107.3;Pharmacy;Campinas;Debit Card
14716;100172;17/03/2026;12:37:20;124.26;Pharmacy;Campinas;Bank Transfer
14274;100185;17/03/2026;12:40:25;3641.08;Travel;Porto Alegre;Pix
13730;100083;17/03/2026;14:49:06;464.1;Online Shopping;Belo Horizonte;Digital Wallet
13598;100072;17/03/2026;15:10:50;1781.19;Travel;Rio de Janeiro;Digital Wallet
13891;100199;17/03/2026;15:36:12;3130.52;Travel;Belo Horizonte;Debit Card
14209;100101;17/03/2026;15:39:53;750.72;Online Shopping;Rio de Janeiro;Pix
12481;100034;17/03/2026;16:01:11;134.53;Groceries;Salvador;Debit Card
13804;100048;17/03/2026;16:23:36;597.82;Online Shopping;Belo Horizonte;Bank Transfer
13697;100128;17/03/2026;18:19:52;381.24;Groceries;Porto Alegre;Pix
14279;100025;17/03/2026;19:07:17;230.09;Groceries;Porto Alegre;Credit Card
14817;100118;17/03/2026;19:37:54;408.92;Utilities;Rio de Janeiro;Pix
13434;100189;17/03/2026;23:12:54;162.1;Groceries;Porto Alegre;Credit Card
14602;100146;17/03/2026;23:36:13;636.1;Utilities;Brasilia;Bank Transfer
14329;100200;18/01/2026;01:33:59;636.58;Travel;Rio de Janeiro;Digital Wallet
12552;100147;18/01/2026;01:56:05;553.34;Electronics;Brasilia;Digital Wallet
13332;100018;18/01/2026;02:32:16;200.2;Entertainment;Curitiba;Digital Wallet
14650;100055;18/01/2026;02:59:53;528.5;Entertainment;Porto Alegre;Digital Wallet
13668;100182;18/01/2026;04:20:37;747.85;Utilities;Fortaleza;Pix
12807;100123;18/01/2026;04:46:03;6206.39;Travel;Belo Horizonte;Credit Card
14232;100063;18/01/2026;05:46:16;401.79;Online Shopping;Sao Paulo;Credit Card
14422;100208;18/01/2026;06:56:02;948.84;Travel;Salvador;Credit Card
13333;100159;18/01/2026;07:03:08;535.43;Online Shopping;Belo Horizonte;Debit Card
14584;100142;18/01/2026;08:50:29;155.83;Groceries;Campinas;Pix
12723;100064;18/01/2026;09:00:03;211.21;Pharmacy;Brasilia;Credit Card
12519;100088;18/01/2026;10:04:18;1198.81;Online Shopping;Curitiba;Debit Card
13860;100146;18/01/2026;10:33:18;109.8;Fuel;Campinas;Credit Card
14649;100080;18/01/2026;11:46:48;898.3;Groceries;Rio de Janeiro;Digital Wallet
14599;100059;18/01/2026;12:02:02;682.41;Online Shopping;Sao Paulo;Digital Wallet
14261;100064;18/01/2026;12:17:07;209.93;Groceries;Rio de Janeiro;Bank Transfer
12787;100077;18/01/2026;12:21:26;6338.42;Travel;Sao Paulo;Debit Card
12670;100014;18/01/2026;12:52:24;2943.29;Electronics;Sao Paulo;Bank Transfer
13595;100030;18/01/2026;13:05:46;211.67;Restaurant;Sao Paulo;Pix
14681;100062;18/01/2026;13:23:49;254.34;Groceries;Brasilia;Pix
14277;100005;18/01/2026;13:26:55;46.94;Pharmacy;Rio de Janeiro;Digital Wallet
12524;100108;18/01/2026;14:03:41;65.13;Transport;Curitiba;Digital Wallet
13395;100061;18/01/2026;14:20:41;370.16;Entertainment;Brasilia;Pix
13179;100181;18/01/2026;15:45:24;65.76;Transport;Brasilia;Bank Transfer
12571;100117;18/01/2026;16:59:39;51.33;Transport;Campinas;Digital Wallet
14595;100068;18/01/2026;19:04:24;1431.65;Online Shopping;Curitiba;Credit Card
14333;100123;18/01/2026;19:12:10;2240.8;Electronics;Sao Paulo;Digital Wallet
12865;100207;18/01/2026;20:10:11;272.08;Entertainment;Belo Horizonte;Digital Wallet
12411;100145;18/01/2026;20:11:03;133.42;Groceries;Rio de Janeiro;Bank Transfer
13107;100117;18/01/2026;20:46:12;80.15;Transport;Recife;Pix
14758;100187;18/01/2026;22:09:39;408.69;Transport;Curitiba;Debit Card
13695;100125;18/01/2026;22:14:19;287.21;Fuel;Rio de Janeiro;Debit Card
12546;100096;18/01/2026;22:23:25;537.93;Online Shopping;Rio de Janeiro;Digital Wallet
12591;100165;18/01/2026;22:29:17;252.23;Utilities;Fortaleza;Bank Transfer
13291;100097;18/01/2026;22:40:29;1055.91;Online Shopping;Campinas;Debit Card
13981;100089;18/02/2026;00:11:57;122.46;Pharmacy;Belo Horizonte;Digital Wallet
13232;100007;18/02/2026;00:59:06;320.62;Fuel;Rio de Janeiro;Bank Transfer
13914;100016;18/02/2026;01:26:52;139.09;Entertainment;Curitiba;Pix
14626;100140;18/02/2026;03:36:21;766.87;Electronics;Salvador;Debit Card
12819;100213;18/02/2026;04:06:02;347.1;Fuel;Fortaleza;Digital Wallet
14061;100034;18/02/2026;04:55:08;329.27;Utilities;Porto Alegre;Pix
13354;100095;18/02/2026;06:11:28;465.5;Online Shopping;Salvador;Pix
14582;100117;18/02/2026;06:44:38;395.59;Pharmacy;Campinas;Bank Transfer
14205;100041;18/02/2026;08:06:05;107.48;Entertainment;Salvador;Digital Wallet
14677;100101;18/02/2026;08:27:13;5207.22;Travel;Campinas;Digital Wallet
14178;100042;18/02/2026;10:00:18;234.33;Entertainment;Sao Paulo;Credit Card
14246;100015;18/02/2026;10:17:21;325.79;Fuel;Belo Horizonte;Pix
12929;100102;18/02/2026;13:16:05;149.61;Restaurant;Belo Horizonte;Bank Transfer
13298;100107;18/02/2026;14:05:07;397.67;Groceries;Fortaleza;Pix
12353;100187;18/02/2026;14:59:40;210.74;Restaurant;Belo Horizonte;Bank Transfer
13591;100161;18/02/2026;16:40:58;124.27;Pharmacy;Curitiba;Bank Transfer
12776;100207;18/02/2026;17:29:16;166.42;Fuel;Porto Alegre;Bank Transfer
14305;100013;18/02/2026;17:40:21;88.28;Groceries;Porto Alegre;Debit Card
13517;100193;18/02/2026;18:01:07;296.72;Groceries;Campinas;Credit Card
14456;100198;18/02/2026;18:06:08;242.22;Pharmacy;Rio de Janeiro;Credit Card
14508;100155;18/02/2026;18:34:15;3908.72;Travel;Porto Alegre;Digital Wallet
14070;100205;18/02/2026;19:44:52;624.13;Utilities;Porto Alegre;Debit Card
12620;100062;18/02/2026;20:34:41;324.63;Utilities;Salvador;Pix
14574;100095;18/02/2026;20:53:04;187.99;Fuel;Salvador;Digital Wallet
14529;100084;18/02/2026;21:00:03;386.0;Electronics;Campinas;Credit Card
14275;100145;18/02/2026;21:39:12;435.04;Entertainment;Salvador;Credit Card
14364;100086;18/02/2026;22:03:39;231.72;Groceries;Sao Paulo;Credit Card
13397;100171;18/02/2026;22:20:11;1282.88;Restaurant;Curitiba;Digital Wallet
13392;100005;18/02/2026;22:40:47;163.61;Entertainment;Campinas;Bank Transfer
14385;100038;18/02/2026;23:09:05;235.04;Groceries;Salvador;Credit Card
13003;100203;18/02/2026;23:24:02;553.97;Utilities;Campinas;Debit Card
14646;100177;18/02/2026;23:33:02;977.54;Online Shopping;Belo Horizonte;Credit Card
13043;100020;18/03/2026;01:29:20;267.85;Entertainment;Brasilia;Credit Card
14223;100071;18/03/2026;01:59:39;254.04;Utilities;Recife;Digital Wallet
13499;100191;18/03/2026;02:52:12;151.28;Entertainment;Rio de Janeiro;Credit Card
12869;100045;18/03/2026;02:57:53;1191.6;Travel;Recife;Pix
12416;100097;18/03/2026;04:53:40;1913.19;Travel;Curitiba;Credit Card
12881;100206;18/03/2026;05:58:48;1184.99;Online Shopping;Recife;Pix
12837;100040;18/03/2026;07:49:59;224.72;Groceries;Belo Horizonte;Pix
14658;100034;18/03/2026;08:26:43;229.83;Pharmacy;Sao Paulo;Debit Card
12376;100131;18/03/2026;08:43:55;88.96;Pharmacy;Belo Horizonte;Credit Card
13044;100046;18/03/2026;09:43:52;246.43;Fuel;Recife;Credit Card
13711;100218;18/03/2026;13:22:06;590.41;Electronics;Fortaleza;Credit Card
13280;100191;18/03/2026;13:22:19;178.8;Entertainment;Campinas;Digital Wallet
13221;100176;18/03/2026;14:04:06;178.26;Restaurant;Recife;Bank Transfer
13876;100117;18/03/2026;14:31:40;114.28;Groceries;Porto Alegre;Bank Transfer
12491;100193;18/03/2026;15:22:06;3202.2;Travel;Sao Paulo;Pix
14186;100120;18/03/2026;15:22:52;2918.74;Travel;Recife;Credit Card
14091;100043;18/03/2026;15:50:42;1224.34;Online Shopping;Brasilia;Digital Wallet
14123;100076;18/03/2026;16:27:07;86.33;Transport;Sao Paulo;Pix
14106;100011;18/03/2026;16:34:40;2300.27;Electronics;Fortaleza;Debit Card
14463;100208;18/03/2026;17:08:49;246.59;Groceries;Curitiba;Digital Wallet
14835;100174;18/03/2026;17:41:13;693.75;Travel;Rio de Janeiro;Digital Wallet
13563;100055;18/03/2026;18:03:59;2219.16;Electronics;Campinas;Credit Card
12665;100172;18/03/2026;18:39:25;820.47;Online Shopping;Fortaleza;Pix
12924;100035;18/03/2026;20:40:47;466.24;Utilities;Belo Horizonte;Digital Wallet
12511;100074;18/03/2026;22:24:29;148.89;Pharmacy;Rio de Janeiro;Digital Wallet
12980;100182;18/03/2026;23:05:11;83.01;Pharmacy;Salvador;Bank Transfer
14290;100150;18/03/2026;23:42:36;904.69;Electronics;Brasilia;Debit Card
13614;100157;19/01/2026;00:29:07;1449.38;Travel;Porto Alegre;Debit Card
14031;100022;19/01/2026;01:19:43;1220.6;Electronics;Rio de Janeiro;Debit Card
14637;100099;19/01/2026;01:59:00;2045.26;Travel;Brasilia;Debit Card
12626;100020;19/01/2026;02:14:04;1637.58;Groceries;Sao Paulo;Bank Transfer
14183;100193;19/01/2026;02:50:19;57.73;Transport;Brasilia;Digital Wallet
14795;100015;19/01/2026;03:00:02;4350.76;Travel;Porto Alegre;Pix
12859;100183;19/01/2026;03:46:21;4957.24;Travel;Porto Alegre;Pix
14542;100202;19/01/2026;04:26:50;134.05;Groceries;Porto Alegre;Bank Transfer
13357;100078;19/01/2026;04:47:34;1952.39;Fuel;Curitiba;Digital Wallet
14525;100013;19/01/2026;05:38:43;79.8;Pharmacy;Rio de Janeiro;Digital Wallet
14015;100095;19/01/2026;07:29:26;252.03;Groceries;Recife;Pix
13008;100210;19/01/2026;07:41:22;63.53;Restaurant;Sao Paulo;Debit Card
14334;100056;19/01/2026;08:15:28;176.0;Entertainment;Campinas;Digital Wallet
13229;100125;19/01/2026;09:22:05;437.2;Online Shopping;Brasilia;Credit Card
13779;100056;19/01/2026;11:30:55;17.4;Pharmacy;Campinas;Debit Card
12460;100076;19/01/2026;13:33:26;1571.46;Electronics;Salvador;Bank Transfer
14059;100083;19/01/2026;13:33:31;1124.56;Online Shopping;Campinas;Pix
14132;100144;19/01/2026;15:08:47;1070.26;Groceries;Curitiba;Debit Card
13458;100012;19/01/2026;15:54:53;111.18;Restaurant;Sao Paulo;Debit Card
14238;100204;19/01/2026;16:10:33;206.46;Pharmacy;Rio de Janeiro;Debit Card
14222;100212;19/01/2026;16:43:42;628.92;Utilities;Curitiba;Debit Card
14454;100128;19/01/2026;18:03:40;74.25;Pharmacy;Campinas;Credit Card
14376;100044;19/01/2026;18:18:32;84.62;Entertainment;Salvador;Credit Card
13621;100043;19/01/2026;20:56:06;288.2;Fuel;Campinas;Credit Card
13068;100175;19/01/2026;22:55:27;617.6;Travel;Brasilia;Pix
13972;100060;19/01/2026;23:43:37;1322.9;Entertainment;Fortaleza;Bank Transfer
14349;100117;19/01/2026;23:50:23;148.67;Pharmacy;Fortaleza;Pix
14754;100182;19/02/2026;00:03:09;115.58;Transport;Campinas;Pix
14306;100071;19/02/2026;00:07:15;349.27;Utilities;Belo Horizonte;Bank Transfer
12623;100040;19/02/2026;00:53:15;165.52;Restaurant;Salvador;Debit Card
14659;100191;19/02/2026;01:02:55;257.99;Pharmacy;Brasilia;Pix
13421;100081;19/02/2026;01:03:22;272.01;Restaurant;Salvador;Bank Transfer
13313;100209;19/02/2026;01:22:24;410.42;Online Shopping;Rio de Janeiro;Pix
12461;100044;19/02/2026;01:43:15;66.7;Transport;Rio de Janeiro;Digital Wallet
13175;100018;19/02/2026;01:43:20;383.92;Online Shopping;Sao Paulo;Debit Card
13181;100101;19/02/2026;01:43:22;295.15;Fuel;Brasilia;Digital Wallet
13638;100093;19/02/2026;02:06:17;273.76;Restaurant;Rio de Janeiro;Debit Card
13023;100039;19/02/2026;02:34:53;155.37;Fuel;Sao Paulo;Pix
13743;100010;19/02/2026;02:37:15;3481.48;Travel;Porto Alegre;Digital Wallet
14778;100037;19/02/2026;03:20:43;205.14;Pharmacy;Recife;Debit Card
13798;100049;19/02/2026;04:18:11;48.22;Transport;Porto Alegre;Credit Card
12730;100135;19/02/2026;04:22:30;175.43;Restaurant;Fortaleza;Credit Card
13345;100034;19/02/2026;04:23:20;188.19;Restaurant;Curitiba;Digital Wallet
12663;100051;19/02/2026;06:45:13;439.2;Online Shopping;Campinas;Bank Transfer
13034;100008;19/02/2026;07:05:27;611.43;Online Shopping;Sao Paulo;Credit Card
12773;100213;19/02/2026;07:10:54;147.25;Pharmacy;Porto Alegre;Credit Card
13087;100185;19/02/2026;08:50:34;302.64;Entertainment;Curitiba;Bank Transfer
14327;100157;19/02/2026;09:29:32;629.5;Utilities;Brasilia;Pix
12708;100063;19/02/2026;10:11:59;376.7;Groceries;Brasilia;Pix
14065;100005;19/02/2026;10:39:20;601.9;Electronics;Fortaleza;Credit Card
14405;100087;19/02/2026;11:36:10;622.95;Online Shopping;Belo Horizonte;Pix
14066;100155;19/02/2026;12:50:49;177.39;Fuel;Rio de Janeiro;Bank Transfer
14269;100035;19/02/2026;13:35:32;229.74;Groceries;Curitiba;Bank Transfer
14663;100107;19/02/2026;13:44:25;5451.85;Travel;Brasilia;Credit Card
12842;100011;19/02/2026;14:34:46;1021.1;Electronics;Recife;Credit Card
13077;100019;19/02/2026;16:03:16;382.49;Fuel;Sao Paulo;Bank Transfer
13054;100131;19/02/2026;17:14:11;16658.08;Travel;Fortaleza;Bank Transfer
13505;100113;19/02/2026;18:38:17;1775.1;Utilities;Recife;Digital Wallet
13687;100005;19/02/2026;18:44:08;357.18;Utilities;Brasilia;Credit Card
14239;100123;19/02/2026;19:06:51;1456.05;Electronics;Sao Paulo;Pix
13530;100204;19/02/2026;19:35:31;1512.0;Electronics;Belo Horizonte;Debit Card
12936;100098;19/02/2026;20:15:47;422.79;Groceries;Rio de Janeiro;Debit Card
12474;100025;19/02/2026;20:23:42;311.8;Restaurant;Fortaleza;Debit Card
12464;100065;19/02/2026;21:06:15;601.16;Online Shopping;Porto Alegre;Debit Card
13450;100178;19/02/2026;21:41:44;121.22;Pharmacy;Campinas;Debit Card
12867;100172;19/02/2026;21:58:29;275.68;Restaurant;Fortaleza;Pix
14396;100127;19/02/2026;23:09:54;294.51;Entertainment;Fortaleza;Bank Transfer
12877;100068;19/03/2026;00:04:14;56.2;Transport;Salvador;Bank Transfer
12654;100140;19/03/2026;02:58:05;95.28;Groceries;Salvador;Digital Wallet
14143;100215;19/03/2026;03:50:36;131.52;Entertainment;Fortaleza;Digital Wallet
13453;100193;19/03/2026;04:11:00;177.74;Restaurant;Rio de Janeiro;Debit Card
14164;100053;19/03/2026;04:43:24;813.48;Electronics;Belo Horizonte;Credit Card
13488;100061;19/03/2026;05:00:27;184.64;Groceries;Salvador;Bank Transfer
13917;100105;19/03/2026;05:33:10;929.3;Groceries;Fortaleza;Bank Transfer
12694;100022;19/03/2026;05:38:18;237.5;Restaurant;Fortaleza;Digital Wallet
14348;100200;19/03/2026;05:46:43;268.25;Fuel;Fortaleza;Digital Wallet
14345;100027;19/03/2026;07:32:23;3258.45;Electronics;Brasilia;Credit Card
14721;100126;19/03/2026;11:08:28;900.89;Online Shopping;Curitiba;Credit Card
12541;100022;19/03/2026;11:34:18;2183.83;Travel;Rio de Janeiro;Bank Transfer
13604;100144;19/03/2026;12:33:13;63.92;Pharmacy;Recife;Pix
13426;100122;19/03/2026;12:45:09;224.71;Pharmacy;Recife;Pix
12409;100214;19/03/2026;13:31:14;2015.51;Travel;Fortaleza;Digital Wallet
13371;100037;19/03/2026;13:33:21;1343.51;Online Shopping;Rio de Janeiro;Bank Transfer
14210;100073;19/03/2026;14:10:41;97.71;Transport;Rio de Janeiro;Bank Transfer
14821;100042;19/03/2026;14:42:27;10672.25;Electronics;Salvador;Debit Card
14694;100050;19/03/2026;15:14:36;173.48;Pharmacy;Recife;Credit Card
14706;100183;19/03/2026;15:16:09;318.75;Utilities;Sao Paulo;Credit Card
13862;100076;19/03/2026;15:54:24;46.56;Transport;Belo Horizonte;Debit Card
13014;100186;19/03/2026;16:16:33;275.42;Entertainment;Porto Alegre;Bank Transfer
13235;100083;19/03/2026;18:05:25;132.35;Groceries;Rio de Janeiro;Digital Wallet
14481;100002;19/03/2026;18:10:52;2223.63;Electronics;Curitiba;Debit Card
12749;100124;19/03/2026;19:10:03;92.62;Groceries;Recife;Debit Card
14073;100071;19/03/2026;20:18:10;819.85;Online Shopping;Porto Alegre;Debit Card
13311;100085;19/03/2026;21:00:57;45.8;Groceries;Belo Horizonte;Credit Card
13260;100034;19/03/2026;21:06:50;59.4;Transport;Curitiba;Debit Card
13718;100188;19/03/2026;21:42:33;137.06;Pharmacy;Fortaleza;Credit Card
12991;100177;19/03/2026;21:45:41;594.01;Online Shopping;Belo Horizonte;Digital Wallet
12695;100218;19/03/2026;22:12:47;200.1;Fuel;Curitiba;Digital Wallet
14488;100213;19/03/2026;22:31:40;160.97;Entertainment;Brasilia;Bank Transfer
13751;100158;19/03/2026;23:01:46;66.78;Entertainment;Salvador;Debit Card
13457;100178;19/03/2026;23:32:13;1864.79;Electronics;Fortaleza;Pix
13863;100218;20/01/2026;00:00:16;138.3;Restaurant;Campinas;Pix
12680;100083;20/01/2026;00:40:17;195.08;Restaurant;Recife;Bank Transfer
12876;100044;20/01/2026;00:52:49;104.63;Restaurant;Recife;Digital Wallet
12544;100094;20/01/2026;01:43:50;361.22;Utilities;Belo Horizonte;Credit Card
13829;100022;20/01/2026;02:31:27;664.56;Utilities;Rio de Janeiro;Debit Card
14185;100034;20/01/2026;02:59:06;2093.18;Travel;Sao Paulo;Debit Card
12612;100210;20/01/2026;03:33:14;1258.4;Electronics;Curitiba;Pix
13959;100024;20/01/2026;04:21:34;199.7;Entertainment;Recife;Pix
13282;100211;20/01/2026;04:27:53;1255.52;Electronics;Brasilia;Credit Card
14798;100076;20/01/2026;04:59:27;102.42;Transport;Rio de Janeiro;Digital Wallet
13793;100016;20/01/2026;05:17:05;78.35;Pharmacy;Curitiba;Digital Wallet
14054;100119;20/01/2026;05:48:24;3000.55;Online Shopping;Brasilia;Debit Card
